,date,capacity,turnover,open,high,low,close,change,transaction
26,2024-10-14,5031368,233395913,46.8,46.8,45.9,46.75,0.4,3599
27,2024-10-15,7454723,350125297,47.0,47.25,46.75,46.8,0.05,3957
28,2024-10-16,6763577,317937245,46.6,47.3,46.25,47.1,0.3,3931
29,2024-10-17,3888434,183217617,47.25,47.4,46.9,47.1,0.0,3721
30,2024-10-18,6266582,294095587,47.65,47.65,46.4,46.75,-0.35,4836
31,2024-10-21,2385642,111793796,47.1,47.1,46.65,46.95,0.2,2083
32,2024-10-22,4424971,208469077,46.95,47.35,46.7,47.0,0.05,2483
33,2024-10-23,3145728,147175572,47.0,47.1,46.6,46.7,-0.3,2160
34,2024-10-24,4813020,222721455,46.7,46.7,46.0,46.0,-0.7,2497
35,2024-10-25,2630659,122194398,46.1,46.65,46.0,46.65,0.65,1587
36,2024-10-28,3186573,148097723,46.95,47.1,46.1,46.5,-0.15,2252
37,2024-10-29,3131954,143970209,46.5,46.55,45.75,45.95,-0.55,1984
38,2024-10-30,2856371,131804224,46.45,46.7,45.6,45.7,-0.25,2083
39,2024-11-01,3536853,160463198,44.7,46.35,44.05,46.35,0.65,2592
40,2024-11-04,2171129,100404160,46.3,46.5,45.9,46.1,-0.25,1603
41,2024-11-05,11339255,535244432,46.05,47.8,46.0,47.4,1.3,6107
42,2024-11-06,11474799,544580391,47.6,47.75,47.0,47.15,-0.25,6211
43,2024-11-07,24509861,1190950736,47.6,49.5,47.6,49.15,2.0,13556
44,2024-11-08,93055212,4992858247,52.0,54.0,51.0,54.0,4.85,26374
45,2024-11-11,31643859,1879644880,59.4,59.4,59.4,59.4,5.4,10756
46,2024-11-12,347777288,21573748329,60.0,65.1,58.4,63.6,4.2,149012
47,2024-11-13,219494210,14213821754,64.8,66.5,63.5,63.5,-0.1,105257
48,2024-11-14,225452576,14915817421,63.5,69.8,62.5,69.8,6.3,99051
49,2024-11-15,209488678,14781122305,71.3,72.7,68.2,68.4,-1.4,97297
50,2024-11-18,135929627,9272374119,68.8,70.3,66.4,66.6,-1.8,61820
51,2024-11-19,184790508,12973131199,67.9,73.2,67.3,73.2,6.6,86039
52,2024-11-20,240876672,17764542433,74.0,75.8,71.9,72.7,-0.5,122631
53,2024-11-21,199098421,15253161595,72.6,79.9,71.5,79.9,7.2,92264
54,2024-11-22,211847485,17875994087,83.0,86.8,82.7,83.0,3.1,99320
55,2024-11-25,162598366,13732904056,84.5,86.5,82.0,85.4,2.4,85890
56,2024-11-26,109656391,9261972862,85.5,86.3,83.0,83.3,-2.1,54879
57,2024-11-27,152075796,12925757904,83.7,87.2,83.3,83.8,0.5,79566
58,2024-11-28,220470422,17867214952,85.3,85.7,76.1,83.2,-0.6,100920
59,2024-11-29,294498987,25176137173,82.8,91.0,81.2,84.0,0.8,151328
60,2024-12-02,104374223,8666255971,84.0,84.8,81.9,82.5,-1.5,50393
61,2024-12-03,178020868,15356150873,83.2,88.7,82.6,87.5,5.0,89632
62,2024-12-04,162559722,14267329569,87.2,90.3,85.8,86.2,-1.3,86543
63,2024-12-05,111590087,9808003392,86.9,89.7,86.2,88.4,2.2,61552
64,2024-12-06,192301082,17302205008,90.5,92.9,86.4,87.0,-1.4,104305
65,2024-12-09,93892902,8197569651,88.0,89.2,85.8,86.0,-1.0,49679
66,2024-12-10,186797366,15716915648,88.5,89.5,80.8,81.8,-4.2,92822
67,2024-12-11,77894557,6374320946,80.7,83.0,80.7,81.6,-0.2,37550
68,2024-12-12,109211026,9092810994,83.5,85.0,81.1,83.5,1.9,55509
69,2024-12-13,122577019,9827535884,83.5,84.0,77.1,77.7,-5.8,60147
70,2024-12-16,109475574,8354419349,79.4,79.6,73.8,75.8,-1.9,50773
71,2024-12-17,66146061,4996545953,77.0,77.2,74.6,74.6,-1.2,31749
72,2024-12-18,70271897,5190706785,74.3,75.6,72.6,73.3,-1.3,34241
73,2024-12-19,65490109,4808925980,71.3,74.8,71.0,73.8,0.5,28872
74,2024-12-20,40760899,2961983890,73.4,73.7,71.9,72.3,-1.5,20147
75,2024-12-23,42281042,3091192054,73.6,74.7,72.0,72.2,-0.1,22752
76,2024-12-24,49554238,3541090528,72.8,73.6,69.9,70.3,-1.9,23847
77,2024-12-25,60314734,4330697346,71.1,73.5,70.2,71.9,1.6,30425
78,2024-12-26,26668497,1886991568,71.6,71.9,70.1,70.2,-1.7,16522
79,2024-12-27,18976471,1332143156,70.5,71.1,69.4,70.0,-0.2,11440
80,2024-12-30,18858765,1329026845,70.3,71.4,69.5,70.3,0.3,10639
81,2024-12-31,24999965,1773863770,69.9,72.0,69.6,70.9,0.6,13471
82,2025-01-02,89900773,6532086684,71.0,75.0,70.6,70.8,-0.1,48736
83,2025-01-03,72302386,4971196658,71.5,71.9,67.0,67.1,-3.7,41403
84,2025-01-06,38512326,2648650087,68.0,69.5,67.8,69.3,2.2,19349
85,2025-01-07,28922781,2038897849,70.2,71.0,69.8,70.5,1.2,19997
86,2025-01-08,22062891,1561299849,70.3,71.6,70.0,70.8,0.3,16212
87,2025-01-09,77735042,5503172170,73.0,73.5,68.5,68.9,-1.9,41256
88,2025-01-10,24208672,1700894801,69.0,71.4,68.8,70.0,1.1,13277
89,2025-01-13,26196167,1792835896,70.0,70.4,67.3,67.9,-2.1,14798
